Unnamed: 0,id,author_id,text,is_retweet,content
68,1649799936668581888,11348282,"This week at NASA we marked the Ingenuity MarsHelicopters 50th flight on the Red Planet the planethunting satellite TESS entered its fifth year and we celebrated our favorite planetEarth

Celebrate EarthDay with us  ",False,"This week at NASA, we marked the Ingenuity #MarsHelicopter's 50th flight on the Red Planet, the planet-hunting satellite TESS entered its fifth year, and we celebrated our favorite planet—Earth!

Celebrate #EarthDay with us: https://t.co/C2WIxrjuSo https://t.co/3pDQZvRS4n"
69,1649796391705755650,11348282, Share if you love Earth  EarthDay ,True,RT @NASAEarth: Share if you love Earth. 💚 #EarthDay https://t.co/OptY8Qj3zy
70,1649780132771504128,11348282,Were lucky to share it together ,False,@yusssufjr We're lucky to share it together. https://t.co/SGdUx8wKrK
71,1649777510005997568,11348282,Thats right Astronaut Bill Anders took this image we now know as Earthrise ,False,"@yafu_jirou That's right. Astronaut Bill Anders took this image we now know as ""Earthrise."" https://t.co/hyBMy4T7Pq"
72,1649775052047499271,11348282,"Happy EarthDay 

From the tallest peaks to ocean depths from arid deserts to lush forests we observe our home from a unique perspective Learn about the activities all around NASA and about the picture that kicked off this celebration of our planet  ",False,"Happy #EarthDay 🌍

From the tallest peaks to ocean depths, from arid deserts to lush forests, we observe our home from a unique perspective. Learn about the activities all around NASA, and about the picture that kicked off this celebration of our planet: https://t.co/fPz1g7OcN6 https://t.co/eBbs3dI5v0"
73,1649752342307172353,11348282," Happy Earth Day from me and our good friends over at NASA
 
For our children and grandchildren we must stand united in our effort to save our only home ",True,"RT @POTUS: Happy Earth Day from me and our good friends over at NASA.
 
For our children and grandchildren, we must stand united in our effort to save our only home. https://t.co/I83fS8StQM"
74,1649468166551244801,11348282,"What was it like when Apollo 8 astronaut Bill Anders saw Earth rise over the Moons horizon in 1968

He reflects with Dr Kate Calvin NASA senior climate advisor and chief scientist on taking the famous photo helped humanity discover Earth 

EarthDay ",False,"What was it like when Apollo 8 astronaut Bill Anders saw Earth rise over the Moon’s horizon in 1968?

He reflects with Dr. Kate Calvin, NASA senior climate advisor and chief scientist, on taking the famous photo helped humanity ""discover"" Earth. https://t.co/0Epd4ITXsA

#EarthDay https://t.co/pzZuSK3YRg"
75,1649381314594832385,11348282,One of the Cygnus spacecrafts solar arrays did not deploy Teams determined the spacecraft had sufficient power to get to the orbiting laboratory and decided not to attempt to deploy the second solar array,False,@SeanVecchio_ @northropgrumman @Space_Station One of the Cygnus spacecraft’s solar arrays did not deploy. Teams determined the spacecraft had sufficient power to get to the orbiting laboratory and decided not to attempt to deploy the second solar array.
76,1649381071887237127,11348282,Watch as SS Sally Ride undocks from the 250 miles over the Mediterranean ,False,Watch as @NorthropGrumman’s S.S. Sally Ride undocks from the @Space_Station 250 miles over the Mediterranean. https://t.co/dgQulMKuK8
77,1649367508733034499,11348282,"Live Now Watch as the uncrewed SS Sally Ride Cygnus cargo spacecraft departs from the The spacecraft delivered snacks science and supplies to the orbiting laboratory in November 2022
 ",False,"Live Now: Watch as the uncrewed @NorthropGrumman S.S. Sally Ride Cygnus cargo spacecraft departs from the @Space_Station.

The spacecraft delivered snacks, science, and supplies to the orbiting laboratory in November 2022:
https://t.co/IcqJMTwfDZ https://t.co/UiYJTYwadC"
78,1649210741759569921,11348282,"HOP IN SPACEFOLKS 

Were blasting off together on a new missionTogether weve launched Artemis I watched DA smash into an asteroid and explored with Now were hoping to land Webbys You in Vote by the end of today  ",False,"HOP IN SPACEFOLKS! 🚀

We're blasting off together on a new mission—@TheWebbyAwards. Together we've: launched #Artemis I, watched DART smash into an asteroid, and explored with @NASAWebb. Now we're hoping to land #Webbys. You in? Vote by the end of today: https://t.co/yXhuADCMuM https://t.co/gUW98HVDOc"
79,1649152077501722634,11348282,As we open up the next generation of opportunities in lowEarth orbit is designing a new spacesuit thats more adaptable flexible and easy to use for spacewalks outside the Get the details  ,False,"As we open up the next generation of opportunities in low-Earth orbit, @CollinsAero is designing a new spacesuit that's more adaptable, flexible, and easy to use for spacewalks outside the @Space_Station. Get the details: https://t.co/QYQg9N9Wtw https://t.co/OsxPlCKiUB"
80,1649130630741884929,11348282,"Houston we have Posty

As we approach EarthDay watch get astronautstruck as he chats with two crew members aboard the Stephen Bowen amp Woody Hoburg about how their unique perspective changes the way they see our home planet  ",False,"Houston, we have Posty

As we approach #EarthDay, watch @PostMalone get astronaut-struck as he chats with two crew members aboard the @Space_Station, Stephen Bowen &amp; Woody Hoburg, about how their unique perspective changes the way they see our home planet. https://t.co/98B6QuIeHx https://t.co/TE3UL9JDCi"
81,1649054431420489731,11348282, Congrats to on Starships first integrated flight test Every great achievement throughout history has demanded some level of calculated risk because with great risk comes great reward Looking forward to all that SpaceX learns to the next flight testand beyond ,True,"RT @SenBillNelson: Congrats to @SpaceX on Starship’s first integrated flight test! Every great achievement throughout history has demanded some level of calculated risk, because with great risk comes great reward. Looking forward to all that SpaceX learns, to the next flight test—and beyond. https://t.co/ZYsh5VkxsA"
82,1648876667857960960,11348282,LIVE Watch a total solar eclipse in Australia with us Were sharing live telescope views and answering your AskNASA questions on NASA Science Live ,False,LIVE: Watch a total solar eclipse in Australia with us! We're sharing live telescope views and answering your #AskNASA questions on NASA Science Live. https://t.co/a9z0plAikM
83,1648779462530441223,11348282, LIVE from SpaceSymposium a look at our Moon to Mars strategy and what it takes as an agency to make it all possiblefrom engaging the Artemis Generation to supporting our workforce and improving our infrastructure  ,False,"🔔 LIVE from #SpaceSymposium: a look at our @NASAArtemis ""Moon to Mars"" strategy, and what it takes as an agency to make it all possible—from engaging the #Artemis Generation to supporting our workforce and improving our infrastructure. https://t.co/scCo0UmXVD https://t.co/O6PRLzrLlH"
84,1648735895011336192,11348282,DA was traveling at very high speeds about 14k miles per hour as it approached its target it enabled selfnavigation and made continuous adjustments before impacting the asteroidhence it appearing a bit shaky,False,"@banebg66 DART was traveling at very high speeds (about 14k miles per hour), as it approached its target it enabled self-navigation and made continuous adjustments before impacting the asteroid—hence it appearing a bit shaky."
85,1648732693406810138,11348282,Thats why were continuously monitoring and cataloging new asteroids every week Weve cataloged more than 31000 nearEarth asteroids so far and that number continues to climb Learn more about how were protecting Earth ,False,"@brotherdarul That’s why we’re continuously monitoring and cataloging new asteroids every week. We’ve cataloged more than 31,000 near-Earth asteroids so far and that number continues to climb. Learn more about how we’re protecting Earth. https://t.co/x9hckpDaPe"
86,1648732414435262498,11348282,Thats why weve got our eyes on the sky Weve cataloged more than 31000 nearEarth asteroids and more are detected and monitored every week Heres how we spot nearEarth asteroids ,False,"@Drinky_Smurf That’s why we’ve got our eyes on the sky. We’ve cataloged more than 31,000 near-Earth asteroids, and more are detected and monitored every week. Here's how we spot near-Earth asteroids: https://t.co/TEfYrLvOid"
87,1648725848906661900,11348282,"A solar eclipse will be visible over parts of Western Australia and Southeast Asia today No matter where you are you can watch the Moon block the Sun with us
 
 At 1030pm ET 0330 UTC watch NASAScience Live and ask NASA experts your questions plus get a preview of ",False,"A solar eclipse will be visible over parts of Western Australia and Southeast Asia today. No matter where you are, you can watch the Moon block the Sun with us.
 
 At 10:30pm ET (0330 UTC), watch #NASAScience Live and ask NASA experts your questions, plus get a preview of… https://t.co/vZZKpfyTdp"
88,1648725285565603841,11348282,Thats right Were here for you ,False,@JohnFuchs117 That's right! We're here for you! 🌞🌗🌏
89,1648709774903582722,11348282,On Friday April 21 uncrewed Cygnus cargo craft is scheduled to depart the Live coverage begins at 7am ET 1100 UTC More info  ,False,"On Friday, April 21, @NorthropGrumman's uncrewed Cygnus cargo craft is scheduled to depart the @Space_Station. Live coverage begins at 7am ET (1100 UTC). More info: https://t.co/Y2b0eYmps3 https://t.co/64GzgOphw4"
90,1648457105400291332,11348282,Two cosmonauts are about to venture outside the for a sixandahalfhour spacewalk Live coverage begins at 9pm ET 0100 UTC April 19 on  ,False,Two cosmonauts are about to venture outside the @Space_Station for a six-and-a-half-hour spacewalk. Live coverage begins at 9pm ET (0100 UTC April 19) on https://t.co/gFLiOZC9YL. https://t.co/YcoSCEQfMl
91,1648432096044793856,11348282,"To help defend Earth from potentially hazardous asteroids and comets we developed the PlanetaryDefense Strategy amp Action Plan Were eager to work with in implementing it 

Note There are no known asteroid impact threats for 100 years ",False,"To help defend Earth from potentially hazardous asteroids and comets, we developed the #PlanetaryDefense Strategy &amp; Action Plan. We’re eager to work with @WHOSTP in implementing it. https://t.co/BmMhAe0t7A

Note: There are no known asteroid impact threats for 100+ years. https://t.co/6EAl1arz1h"
92,1648368753355243535,11348282,"NASA astronaut Steve Bowen and UAE astronaut will step outside the on Friday April 28 to prepare for new solar arrays that will boost the stations power capacity

Tune in Monday April 24 for a live spacewalk preview  ",False,"NASA astronaut Steve Bowen and UAE astronaut @Astro_Alneyadi will step outside the @Space_Station on Friday, April 28, to prepare for new solar arrays that will boost the station's power capacity.

Tune in Monday, April 24, for a live spacewalk preview: https://t.co/ATgGmGHSFW https://t.co/A3d8DsyWKu"
93,1648345826081615873,11348282, LIVE Deputy Administrator delivers a plenary address at 38Space discussing progress towards a blueprint for sustained human exploration of the Moon and beyond with ,False,🔔 LIVE: Deputy Administrator @Astro_Pam delivers a plenary address at #38Space discussing progress towards a blueprint for sustained human exploration of the Moon and beyond with @NASAArtemis. https://t.co/Hqo8XHVbn3 https://t.co/tSwLlYLRBV
94,1648056992911577107,11348282,Roughly 68 of the universe is dark energy Dark matter makes up about 27 and we may be able to measure it with a future mission ,False,@samwill001 Roughly 68% of the universe is dark energy. Dark matter makes up about 27%... and we may be able to measure it with a future mission: https://t.co/yJ2HDhVLy9
95,1648052966266478592,11348282,Yes Check out what the Lunar Reconnaisance Orbiter saw when it made low passes above the Moons surface in August and October 2011 ,False,@Jazuno1Zabala Yes. Check out what the Lunar Reconnaisance Orbiter saw when it made low passes above the Moon’s surface in August and October 2011: https://t.co/nIvLnNB2JT
