Unnamed: 0,id,author_id,text,is_retweet,content
80,1606429874104995842,1232783237623119872,Martian wind can certainly lift fine dust and leave it on surfaces Its spelled the eventual end of more than one solarpowered explorer But for the sample tubes it shouldnt be a big problem ,False,"Martian wind can certainly lift fine dust and leave it on surfaces. (It’s spelled the eventual end of more than one solar-powered explorer.) But for the sample tubes, it shouldn’t be a big problem. https://t.co/UuKbuo2ld1"
81,1606429871152197632,1232783237623119872,Mars does get windy but not like on Earth The atmosphere here is much less dense about 1100th that of Earths Winds around here can pick up speed but they dont pick up a lot of stuff Think fast but not strong ,False,"Mars does get windy, but not like on Earth. The atmosphere here is much less dense: about 1/100th that of Earth’s. Winds around here can pick up *speed,* but they don’t pick up a lot of *stuff.* Think fast, but not strong. https://t.co/s29yjCBQZj"
82,1606429868442669056,1232783237623119872,Some of you are wondering about the samples Im putting down Could the Martian wind blow them away or cover them with sand over time Heres why my teams not worried  ,False,"Some of you are wondering about the samples I’m putting down. Could the Martian wind blow them away, or cover them with sand over time? Here’s why my team’s not worried: (🧵) https://t.co/UYqLkVNuMU"
83,1606416857950728193,1232783237623119872,The tube itself is about the size of a marker and I measured the rock core sample inside at 736 cm about 29 inches,False,"@HarmenvanEs The tube itself is about the size of a marker, and I measured the rock core sample inside at 7.36 cm (about 2.9 inches)."
84,1606414033107980290,1232783237623119872,"My second sample drop is looking good This tube holds a piece of sedimentary rock from the edge of the ancient river delta here  the longest rock core Ive taken to date

More on each of my samples  ",False,"My second sample drop is looking good! This tube holds a piece of sedimentary rock from the edge of the ancient river delta here – the longest rock core I’ve taken to date.

More on each of my samples: https://t.co/SuSfqeBI37 https://t.co/3YTSxPlh4z"
85,1606021105008852992,1232783237623119872,Theres only so much one can bring to Mars and land safely Ive got science instruments to help select sample targets a complex drilling and sample handling system for collecting and sealing tubes etc The next lander would focus on loading them on a rocket and launching it ,False,"@RussetGrange There's only so much one can bring to Mars and land safely. I've got science instruments to help select sample targets, a complex drilling and sample handling system for collecting and sealing tubes, etc. The next lander would focus on loading them on a rocket and launching it. https://t.co/Ij1HPnB1Aj"
86,1605979610994266114,1232783237623119872,Ill keep most samples onboard and I plan to deliver them directly to the next lander see below But if for any reason I cant make that delivery this set w duplicates of samples Im keeping is a backup that future helicopters could recover ,False,"@shripadk14 I'll keep most samples onboard, and I plan to deliver them directly to the next lander (see below). But if for any reason I can't make that delivery, this set (w/ duplicates of samples I'm keeping) is a backup that future helicopters could recover. https://t.co/upAstXTYT3"
87,1605677782821847040,1232783237623119872,Im very carefully documenting where I put them all down Heres a look at the planned drop zones ,False,@BikeMcBikeface I'm very carefully documenting where I put them all down. Here's a look at the planned drop zones: https://t.co/Ns0v5MnuNa
88,1605674209522249728,1232783237623119872,"Not one to brag but this is pretty momentous By dropping this one tube to the ground Ive officially started setting aside samples that Mars Sample Return could bring back to Earth someday 

Learn more  ",False,"Not one to brag, but this is pretty momentous. By dropping this one tube to the ground, I’ve officially started setting aside samples that Mars Sample Return could bring back to Earth someday. 

Learn more: https://t.co/abNfyxE8Cy https://t.co/SkjzFIn6Kd"
89,1605604131778940928,1232783237623119872,Any Mars bot would be proud to have record of discovery A true inspiration ,False,Any Mars bot would be proud to have @NASAInSight’s record of discovery. A true inspiration.✨ https://t.co/Sc45CmC9vu
90,1605342264305233920,1232783237623119872,"Teachers if your student has gotperseverance you can salute that spirit with a Youve Got Perseverance nomination Awardees chat with my team in mission control and get a personal message from Mars 

Grades 612 Nominations extended to Jan 3  ",False,"Teachers: if your student has #gotperseverance, you can salute that spirit with a “You’ve Got Perseverance!” nomination. Awardees chat with my team in mission control and get a personal message from Mars. 

Grades 6-12. Nominations extended to Jan. 3: https://t.co/HF025KWvcH https://t.co/hMA22Uqv7t"
91,1603780519526662144,1232783237623119872,"Up ahead Three Forks The spot where Ill drop a set of samples that the MarsSampleReturn missions could bring back to Earth for closer study This first set is full of diverse rocks that could help answer if life ever arose here
Learn more  ",False,"Up ahead: “Three Forks.” The spot where I’ll drop a set of samples that the #MarsSampleReturn missions could bring back to Earth for closer study. This first set is full of diverse rocks that could help answer if life ever arose here.
Learn more: https://t.co/XCamIjl7nt https://t.co/IkMli9MJ6C"
92,1603542223110692864,1232783237623119872,"Somehow I get the feeling Ive been here before 

I have Im retracing my steps to a place we call Three Forks More on that soon

My latest location  ",False,"Somehow I get the feeling I’ve been here before… 🤔

(I have. I’m retracing my steps to a place we call “Three Forks.” More on that soon!)

My latest location: https://t.co/uPsKFhEY5J https://t.co/QzGSwLGzsK"
93,1603167886834794496,1232783237623119872," Take a listen Ive captured the first audio recording of a dust devil on Mars They happen fairly often around here but without warning theyre not always easy to catch But with a bit of ahem  perseverance  its possible

Read more  ",False,"🔊 Take a listen: I’ve captured the first audio recording of a dust devil on Mars. They happen fairly often around here, but without warning, they’re not always easy to catch. But with a bit of, ahem – perseverance – it’s possible!

Read more: https://t.co/Ow6EJrhOrl https://t.co/MRBye7qC91"
94,1603130286505660420,1232783237623119872,"Explorers in Chicago have been checking out twins of me and the MarsHelicopter at Models will be there through Jan 3 and tonight experts are on hand to answer your questions during the Adler at Night event

MarsRoverTour info  ",False,"Explorers in #Chicago have been checking out twins of me and the #MarsHelicopter at @AdlerPlanet. Models will be there through Jan. 3, and tonight @NASA experts are on hand to answer your questions during the Adler at Night event!

#MarsRoverTour info: https://t.co/PgNgIDAxBE https://t.co/2ySCFW19UZ"
95,1601202503110070272,1232783237623119872,"Take it from a Mars rover pushing past obstacles takes determination Know a student whos gotperseverance My team wants to celebrate them with a message from Mars and a live chat from mission control Nominate by Dec 19

Detailseligibility  ",False,"Take it from a Mars rover: pushing past obstacles takes determination. Know a student who’s #gotperseverance? My team wants to celebrate them with a message from Mars and a live chat from mission control. Nominate by Dec. 19!

Details/eligibility: https://t.co/HF025KEUl9 https://t.co/iff3y0WFJ2"
96,1600907809977077761,1232783237623119872,Doubling up Ive taken a second sample of loose material from this sandy ripple SamplingMars this way adds a new dimension to my other rock cores See why both engineers and scientists could learn a lot from this material  ,False,Doubling up! I’ve taken a second sample of loose material from this sandy ripple. #SamplingMars this way adds a new dimension to my other rock cores. See why both engineers and scientists could learn a lot from this material: https://t.co/rEAPXwoejj https://t.co/QrsGUZiaar
97,1599884877448740864,1232783237623119872,"New achievement unlocked After taking 15 rock cores and one atmospheric sample I now have my third sample type regolith loose sandy material This specialized hollow drill bit is another great tool for SamplingMars

Read more  ",False,"New achievement unlocked! After taking 15 rock cores and one atmospheric sample, I now have my third sample type: “regolith” (loose, sandy material). This specialized, hollow drill bit is another great tool for #SamplingMars.

Read more: https://t.co/59ySl17teW https://t.co/1HBd1UIMhs"
98,1598085678042329088,1232783237623119872,"My collection is growing  Ive now got my 15th rock core a nice piece of sandstone 

Up next Im heading back to a nearby dune to break out a new tool  my regolith collection bit  for gathering loose sandy material SamplingMars continues ",False,"My collection is growing! 🪨 I’ve now got my 15th rock core: a nice piece of sandstone. 

Up next, I’m heading back to a nearby dune to break out a new tool – my regolith collection bit – for gathering loose, sandy material. #SamplingMars continues… https://t.co/RkYYpSAoUE"
99,1595502507358576641,1232783237623119872,"It was a challenge but we persevered Thankful for my team back at who helped me troubleshoot and successfully seal my sample tube for rock core 14 Three cheers for interplanetary teamwork 

See all my samples  ",False,"It was a challenge, but we persevered. Thankful for my team back at @NASAJPL, who helped me troubleshoot and successfully seal my sample tube for rock core #14. Three cheers for interplanetary teamwork! 🦾💪

See all my samples: https://t.co/SuSfqeBI37 https://t.co/gsN7HtEP31"
